IGS14     130000000W 52000000W 52 42000000N 78000000N 36   Mainland Canada      
 37 18    59.000000   284.000000    4.68    1.68  -19.50    1.55   10.68    1.98
 37 19    60.000000   284.000000    4.48    1.72  -19.49    1.61    9.63    2.03
 37 20    61.000000   284.000000    4.19    1.51  -19.42    1.36    8.76    1.82
 37 21    62.000000   284.000000    3.86    0.91  -19.36    0.50    8.12    1.21
 37 22    63.000000   284.000000    3.48    1.41  -19.50    1.21    7.97    1.75
 37 23    64.000000   284.000000    3.11    1.96  -19.74    1.85    8.08    2.35
 37 24    65.000000   284.000000    2.81    2.27  -20.04    2.20    8.28    2.72
 37 25    66.000000   284.000000    2.58    2.40  -20.39    2.35    8.51    2.88
 37 26    67.000000   284.000000    2.39    2.39  -20.80    2.33    8.69    2.88
 37 27    68.000000   284.000000    2.24    2.28  -21.24    2.21    8.74    2.78
 37 28    69.000000   284.000000    2.10    2.18  -21.73    2.10    8.59    2.68
 37 29    70.000000   284.000000    1.98    2.15  -22.23    2.07    8.18    2.64
 37 30    71.000000   284.000000    1.87    2.17  -22.69    2.12    7.51    2.64
 37 31    72.000000   284.000000    1.78    2.18  -23.07    2.15    6.63    2.63
 37 32    73.000000   284.000000    1.68    2.13  -23.32    2.12    5.64    2.54
 37 33    74.000000   284.000000    1.59    2.00  -23.36    2.00    4.60    2.37
 37 34    75.000000   284.000000    1.50    1.83  -23.14    1.85    3.61    2.17
 37 35    76.000000   284.000000    1.44    1.75  -22.61    1.74    2.79    2.06
 37 36    77.000000   284.000000    1.42    1.83  -21.71    1.78    2.26    2.16
 37 37    78.000000   284.000000    1.42    2.06  -20.41    1.91    2.03    2.41
 38  1    42.000000   285.500000    3.86    1.86  -16.19    1.54    0.35    2.12
 38  2    43.000000   285.500000    3.75    0.67  -15.93    0.57    0.65    0.81
 38  3    44.000000   285.500000    4.17    0.61  -15.41    0.53    1.09    0.74
 38  4    45.000000   285.500000    3.99    0.50  -16.55    0.36    3.03    0.58
 38  5    46.000000   285.500000    4.05    0.66  -16.88    0.39    3.97    0.72
 38  6    47.000000   285.500000    4.10    1.10  -16.18    1.05    5.58    1.29
 38  7    48.000000   285.500000    3.83    0.97  -16.93    0.52    6.99    1.05
 38  8    49.000000   285.500000    3.67    1.30  -17.12    1.25    8.69    1.50
 38  9    50.000000   285.500000    3.55    0.33  -17.24    0.28   10.33    0.40
 38 10    51.000000   285.500000    3.60    1.52  -17.46    1.51   11.32    1.78
 38 11    52.000000   285.500000    3.65    1.79  -17.72    1.77   12.52    2.08
 38 12    53.000000   285.500000    3.91    1.84  -17.92    1.82   13.63    2.15
 38 13    54.000000   285.500000    4.31    1.79  -18.04    1.76   14.34    2.08
 38 14    55.000000   285.500000    4.72    1.74  -18.18    1.71   14.46    2.03
 38 15    56.000000   285.500000    5.04    1.85  -18.42    1.82   13.95    2.16
 38 16    57.000000   285.500000    5.25    1.98  -18.74    1.94   12.94    2.32
 38 17    58.000000   285.500000    5.31    2.02  -19.03    1.96   11.68    2.36
 38 18    59.000000   285.500000    5.23    2.00  -19.20    1.93   10.40    2.35
 38 19    60.000000   285.500000    5.02    1.92  -19.24    1.85    9.26    2.27
 38 20    61.000000   285.500000    4.71    1.65  -19.22    1.54    8.31    1.97
 38 21    62.000000   285.500000    4.36    1.23  -19.22    1.03    7.65    1.53
 38 22    63.000000   285.500000    3.98    1.45  -19.36    1.28    7.41    1.77
 38 23    64.000000   285.500000    3.63    1.88  -19.59    1.78    7.45    2.25
 38 24    65.000000   285.500000    3.37    2.20  -19.88    2.14    7.61    2.61
 38 25    66.000000   285.500000    3.18    2.37  -20.22    2.33    7.81    2.83
 38 26    67.000000   285.500000    3.04    2.42  -20.62    2.38    7.99    2.90
 38 27    68.000000   285.500000    2.92    2.39  -21.08    2.34    8.07    2.87
 38 28    69.000000   285.500000    2.81    2.34  -21.59    2.28    8.00    2.82
 38 29    70.000000   285.500000    2.69    2.30  -22.11    2.25    7.73    2.78
 38 30    71.000000   285.500000    2.59    2.29  -22.61    2.25    7.23    2.75
 38 31    72.000000   285.500000    2.48    2.24  -23.04    2.22    6.54    2.68
 38 32    73.000000   285.500000    2.37    2.12  -23.33    2.11    5.69    2.52
 38 33    74.000000   285.500000    2.26    1.91  -23.42    1.92    4.76    2.27
 38 34    75.000000   285.500000    2.17    1.67  -23.25    1.68    3.83    1.97
 38 35    76.000000   285.500000    2.09    1.50  -22.75    1.50    3.03    1.77
 38 36    77.000000   285.500000    2.07    1.56  -21.87    1.52    2.54    1.84
 38 37    78.000000   285.500000    2.08    1.82  -20.58    1.69    2.35    2.13
 39  1    42.000000   287.000000    4.10    1.43  -13.78    0.99    0.17    1.56
 39  2    43.000000   287.000000    4.51    0.87  -15.04    0.78    1.54    1.03
 39  3    44.000000   287.000000    4.73    0.67  -15.70    0.57    0.70    0.79
 39  4    45.000000   287.000000    4.72    0.60  -16.10    0.50    2.09    0.72
 39  5    46.000000   287.000000    4.70    0.63  -16.33    0.58    3.22    0.76
 39  6    47.000000   287.000000    4.54    0.79  -16.76    0.71    4.08    0.93
 39  7    48.000000   287.000000    4.28    1.02  -17.12    0.92    5.72    1.19
 39  8    49.000000   287.000000    4.27    1.33  -17.01    1.31    7.72    1.56
 39  9    50.000000   287.000000    4.19    1.40  -17.21    1.39    9.55    1.63
 39 10    51.000000   287.000000    4.22    1.76  -17.40    1.74   11.06    2.05
 39 11    52.000000   287.000000    4.36    1.97  -17.59    1.95   12.38    2.30
 39 12    53.000000   287.000000    4.65    1.88  -17.75    1.85   13.46    2.19
 39 13    54.000000   287.000000    5.04    1.59  -17.89    1.54   14.11    1.86
 39 14    55.000000   287.000000    5.42    1.53  -18.05    1.46   14.16    1.78
 39 15    56.000000   287.000000    5.70    1.82  -18.27    1.77   13.61    2.12
 39 16    57.000000   287.000000    5.87    2.04  -18.53    1.99   12.59    2.38
 39 17    58.000000   287.000000    5.90    2.11  -18.76    2.06   11.33    2.47
 39 18    59.000000   287.000000    5.78    2.12  -18.92    2.06   10.03    2.49
 39 19    60.000000   287.000000    5.54    2.06  -18.99    2.01    8.87    2.43
 39 20    61.000000   287.000000    5.21    1.88  -19.02    1.81    7.90    2.22
 39 21    62.000000   287.000000    4.83    1.63  -19.08    1.53    7.24    1.95
 39 22    63.000000   287.000000    4.45    1.60  -19.23    1.50    6.92    1.92
 39 23    64.000000   287.000000    4.13    1.81  -19.44    1.74    6.86    2.16
 39 24    65.000000   287.000000    3.92    2.09  -19.70    2.04    6.96    2.48
 39 25    66.000000   287.000000    3.79    2.30  -20.01    2.26    7.13    2.72
 39 26    67.000000   287.000000    3.71    2.40  -20.40    2.36    7.31    2.85
 39 27    68.000000   287.000000    3.63    2.42  -20.86    2.38    7.44    2.88
 39 28    69.000000   287.000000    3.54    2.40  -21.39    2.37    7.47    2.87
 39 29    70.000000   287.000000    3.43    2.39  -21.95    2.35    7.36    2.85
 39 30    71.000000   287.000000    3.32    2.35  -22.49    2.33    7.05    2.81
 39 31    72.000000   287.000000    3.20    2.27  -22.96    2.26    6.56    2.70
 39 32    73.000000   287.000000    3.08    2.10  -23.30    2.10    5.90    2.49
 39 33    74.000000   287.000000    2.96    1.83  -23.43    1.84    5.11    2.17
 39 34    75.000000   287.000000    2.85    1.49  -23.31    1.50    4.25    1.77
 39 35    76.000000   287.000000    2.77    1.21  -22.86    1.21    3.48    1.44
 39 36    77.000000   287.000000    2.75    1.26  -22.00    1.22    3.03    1.49
 39 37    78.000000   287.000000    2.78    1.57  -20.71    1.46    2.90    1.84
 40  1    42.000000   288.500000    5.97    1.11  -14.36    1.09   -1.03    1.32
 40  2    43.000000   288.500000    5.30    0.69  -15.61    0.67    0.42    0.82
 40  3    44.000000   288.500000    5.28    0.84  -15.62    0.72    0.95    1.17
 40  4    45.000000   288.500000    5.72    0.84  -15.95    0.77    1.52    1.01
 40  5    46.000000   288.500000    5.07    0.80  -16.58    0.75    2.29    0.94
 40  6    47.000000   288.500000    5.19    0.40  -17.19    0.36    3.83    0.50
 40  7    48.000000   288.500000    5.02    0.76  -16.13    0.73    5.05    0.89
 40  8    49.000000   288.500000    5.03    0.98  -16.71    0.91    6.48    1.15
 40  9    50.000000   288.500000    4.90    1.63  -17.00    1.60    8.47    1.90
 40 10    51.000000   288.500000    4.89    1.88  -17.26    1.84   10.33    2.19
 40 11    52.000000   288.500000    5.03    1.97  -17.44    1.92   11.90    2.29
 40 12    53.000000   288.500000    5.33    1.79  -17.59    1.74   13.08    2.08
 40 13    54.000000   288.500000    5.75    1.14  -17.72    1.03   13.75    1.32
 40 14    55.000000   288.500000    6.12    0.90  -17.88    0.74   13.78    1.04
 40 15    56.000000   288.500000    6.37    1.66  -18.09    1.61   13.17    1.94
 40 16    57.000000   288.500000    6.51    1.91  -18.31    1.85   12.12    2.23
 40 17    58.000000   288.500000    6.50    1.95  -18.50    1.89   10.85    2.29
 40 18    59.000000   288.500000    6.36    2.02  -18.64    1.95    9.55    2.38
 40 19    60.000000   288.500000    6.08    2.08  -18.74    2.02    8.40    2.45
 40 20    61.000000   288.500000    5.71    2.00  -18.81    1.95    7.45    2.36
 40 21    62.000000   288.500000    5.30    1.78  -18.92    1.73    6.79    2.11
 40 22    63.000000   288.500000    4.92    1.59  -19.07    1.52    6.42    1.89
 40 23    64.000000   288.500000    4.63    1.63  -19.26    1.57    6.30    1.94
 40 24    65.000000   288.500000    4.49    1.90  -19.48    1.86    6.33    2.25
 40 25    66.000000   288.500000    4.44    2.16  -19.76    2.13    6.47    2.55
 40 26    67.000000   288.500000    4.41    2.30  -20.13    2.27    6.66    2.72
 40 27    68.000000   288.500000    4.37    2.36  -20.59    2.33    6.86    2.79
 40 28    69.000000   288.500000    4.30    2.39  -21.15    2.36    7.02    2.83
 40 29    70.000000   288.500000    4.19    2.40  -21.74    2.38    7.08    2.85
 40 30    71.000000   288.500000    4.08    2.37  -22.33    2.36    7.00    2.81
 40 31    72.000000   288.500000    3.95    2.28  -22.85    2.27    6.74    2.69
 40 32    73.000000   288.500000    3.82    2.08  -23.22    2.08    6.30    2.46
 40 33    74.000000   288.500000    3.69    1.76  -23.40    1.77    5.68    2.08
 40 34    75.000000   288.500000    3.57    1.33  -23.33    1.35    4.91    1.58
 40 35    76.000000   288.500000    3.47    0.90  -22.92    0.91    4.16    1.08
 40 36    77.000000   288.500000    3.47    0.92  -22.09    0.90    3.77    1.10
 40 37    78.000000   288.500000    3.51    1.33  -20.79    1.25    3.73    1.57
 41  1    42.000000   290.000000    5.52    2.35  -15.44    2.36   -0.62    2.76
 41  2    43.000000   290.000000    5.01    1.01  -15.69    1.00   -0.06    1.23
 41  3    44.000000   290.000000    5.77    0.39  -15.65    0.35    0.61    0.48
 41  4    45.000000   290.000000    5.65    1.31  -15.70    1.29    1.03    1.54
 41  5    46.000000   290.000000    4.52    0.90  -16.13    0.84    1.49    1.08
 41  6    47.000000   290.000000    5.26    0.44  -15.94    0.39    2.66    0.52
 41  7    48.000000   290.000000    5.62    0.64  -16.08    0.44    3.52    0.70
 41  8    49.000000   290.000000    5.59    1.22  -16.32    1.19    5.25    1.42
 41  9    50.000000   290.000000    5.49    1.50  -16.75    1.46    7.27    1.75
 41 10    51.000000   290.000000    5.44    1.65  -17.07    1.56    9.38    1.91
 41 11    52.000000   290.000000    5.58    1.76  -17.25    1.66   11.19    2.03
 41 12    53.000000   290.000000    5.91    1.74  -17.39    1.67   12.48    2.02
 41 13    54.000000   290.000000    6.34    1.40  -17.54    1.34   13.19    1.63
 41 14    55.000000   290.000000    6.73    1.28  -17.70    1.22   13.22    1.49
 41 15    56.000000   290.000000    7.00    1.60  -17.89    1.55   12.57    1.87
 41 16    57.000000   290.000000    7.14    1.67  -18.07    1.59   11.48    1.96
 41 17    58.000000   290.000000    7.12    1.54  -18.24    1.42   10.19    1.83
 41 18    59.000000   290.000000    6.95    1.74  -18.37    1.64    8.93    2.06
 41 19    60.000000   290.000000    6.65    2.01  -18.47    1.94    7.81    2.36
 41 20    61.000000   290.000000    6.26    2.03  -18.57    1.98    6.90    2.39
 41 21    62.000000   290.000000    5.83    1.78  -18.70    1.74    6.26    2.11
 41 22    63.000000   290.000000    5.43    1.37  -18.87    1.31    5.88    1.65
 41 23    64.000000   290.000000    5.16    1.23  -19.05    1.16    5.72    1.49
 41 24    65.000000   290.000000    5.11    1.63  -19.22    1.59    5.71    1.94
 41 25    66.000000   290.000000    5.13    1.96  -19.45    1.94    5.81    2.31
 41 26    67.000000   290.000000    5.15    2.12  -19.80    2.10    6.03    2.50
 41 27    68.000000   290.000000    5.14    2.21  -20.27    2.19    6.32    2.60
 41 28    69.000000   290.000000    5.08    2.28  -20.86    2.27    6.63    2.70
 41 29    70.000000   290.000000    4.97    2.35  -21.50    2.33    6.90    2.77
 41 30    71.000000   290.000000    4.84    2.35  -22.13    2.34    7.07    2.77
 41 31    72.000000   290.000000    4.70    2.26  -22.69    2.26    7.08    2.67
 41 32    73.000000   290.000000    4.57    2.05  -23.11    2.06    6.90    2.42
 41 33    74.000000   290.000000    4.44    1.72  -23.32    1.72    6.50    2.02
 41 34    75.000000   290.000000    4.32    1.23  -23.29    1.24    5.88    1.46
 41 35    76.000000   290.000000    4.21    0.62  -22.93    0.63    5.16    0.75
 41 36    77.000000   290.000000    4.22    0.61  -22.12    0.58    4.81    0.73
 41 37    78.000000   290.000000    4.29    1.15  -20.82    1.08    4.89    1.35
 42  1    42.000000   291.500000    6.07    2.93  -15.49    2.91   -0.35    3.42
 42  2    43.000000   291.500000    6.33    1.83  -15.39    1.80   -0.09    2.14
 42  3    44.000000   291.500000    6.86    0.71  -15.33    0.70    0.33    0.84
 42  4    45.000000   291.500000    6.63    1.04  -15.32    0.99    0.70    1.21
 42  5    46.000000   291.500000    6.17    1.32  -15.71    1.27    0.99    1.53
 42  6    47.000000   291.500000    6.25    0.87  -16.12    0.62    1.44    0.95
 42  7    48.000000   291.500000    5.96    0.60  -16.06    0.54    2.57    0.72
 42  8    49.000000   291.500000    6.12    0.36  -15.98    0.35    4.03    0.44
 42  9    50.000000   291.500000    5.81    1.14  -16.58    1.08    5.90    1.32
 42 10    51.000000   291.500000    5.75    0.98  -16.82    0.70    8.37    1.09
 42 11    52.000000   291.500000    5.94    1.44  -16.96    1.27   10.28    1.65
 42 12    53.000000   291.500000    6.37    1.70  -17.13    1.64   11.65    1.97
 42 13    54.000000   291.500000    6.86    1.48  -17.32    1.46   12.44    1.73
 42 14    55.000000   291.500000    7.30    1.30  -17.50    1.29   12.50    1.52
 42 15    56.000000   291.500000    7.60    1.52  -17.66    1.50   11.78    1.78
 42 16    57.000000   291.500000    7.76    1.49  -17.81    1.41   10.62    1.76
 42 17    58.000000   291.500000    7.76    0.81  -17.96    0.44    9.34    1.02
 42 18    59.000000   291.500000    7.57    1.53  -18.07    1.39    8.13    1.82
 42 19    60.000000   291.500000    7.25    1.98  -18.17    1.91    7.08    2.33
 42 20    61.000000   291.500000    6.86    2.06  -18.28    2.02    6.24    2.43
 42 21    62.000000   291.500000    6.44    1.80  -18.42    1.76    5.63    2.14
 42 22    63.000000   291.500000    6.03    1.19  -18.60    1.12    5.28    1.45
 42 23    64.000000   291.500000    5.77    0.66  -18.77    0.49    5.14    0.88
 42 24    65.000000   291.500000    5.81    1.42  -18.89    1.38    5.06    1.70
 42 25    66.000000   291.500000    5.89    1.74  -19.09    1.72    5.16    2.05
 42 26    67.000000   291.500000    5.94    1.86  -19.42    1.85    5.42    2.19
 42 27    68.000000   291.500000    5.94    1.96  -19.91    1.95    5.82    2.30
 42 28    69.000000   291.500000    5.88    2.10  -20.53    2.09    6.30    2.47
 42 29    70.000000   291.500000    5.76    2.24  -21.21    2.23    6.81    2.64
 42 30    71.000000   291.500000    5.61    2.29  -21.90    2.29    7.26    2.70
 42 31    72.000000   291.500000    5.46    2.23  -22.50    2.23    7.57    2.62
 42 32    73.000000   291.500000    5.32    2.03  -22.95    2.03    7.69    2.38
 42 33    74.000000   291.500000    5.20    1.69  -23.19    1.69    7.57    1.99
 42 34    75.000000   291.500000    5.09    1.21  -23.18    1.21    7.18    1.42
 42 35    76.000000   291.500000    4.99    0.54  -22.86    0.55    6.56    0.65
 42 36    77.000000   291.500000    5.02    0.45  -22.08    0.43    6.26    0.54
 42 37    78.000000   291.500000    5.10    1.04  -20.77    0.98    6.40    1.23
 43  1    42.000000   293.000000    7.08    3.19  -15.18    3.13   -0.22    3.70
 43  2    43.000000   293.000000    7.30    2.01  -15.05    1.91   -0.13    2.31
 43  3    44.000000   293.000000    7.52    1.18  -15.16    1.09   -0.06    1.35
 43  4    45.000000   293.000000    7.18    0.28  -15.57    0.25   -0.09    0.34
 43  5    46.000000   293.000000    7.43    0.42  -15.97    0.38    0.44    0.52
 43  6    47.000000   293.000000    7.16    1.08  -16.14    0.90    0.98    1.21
 43  7    48.000000   293.000000    6.89    1.13  -16.01    1.05    1.24    1.30
 43  8    49.000000   293.000000    6.51    0.69  -16.17    0.62    2.63    0.82
 43  9    50.000000   293.000000    5.73    0.71  -16.18    0.55    4.67    0.82
 43 10    51.000000   293.000000    5.54    1.18  -16.12    1.12    7.08    1.38
 43 11    52.000000   293.000000    6.18    1.58  -16.54    1.49    9.11    1.83
 43 12    53.000000   293.000000    6.81    1.72  -16.85    1.68   10.55    2.00
 43 13    54.000000   293.000000    7.39    1.31  -17.08    1.30   11.42    1.53
 43 14    55.000000   293.000000    7.88    0.40  -17.28    0.39   11.58    0.48
 43 15    56.000000   293.000000    8.20    1.44  -17.39    1.42   10.67    1.68
 43 16    57.000000   293.000000    8.37    1.56  -17.51    1.50    9.51    1.84
 43 17    58.000000   293.000000    8.36    1.44  -17.63    1.32    8.29    1.71
 43 18    59.000000   293.000000    8.19    1.74  -17.73    1.64    7.17    2.06
 43 19    60.000000   293.000000    7.89    2.10  -17.83    2.04    6.22    2.47
 43 20    61.000000   293.000000    7.53    2.20  -17.95    2.16    5.46    2.58
 43 21    62.000000   293.000000    7.14    1.99  -18.08    1.95    4.91    2.35
 43 22    63.000000   293.000000    6.80    1.56  -18.23    1.50    4.57    1.86
 43 23    64.000000   293.000000    6.60    1.27  -18.37    1.20    4.41    1.53
 43 24    65.000000   293.000000    6.61    1.45  -18.49    1.41    4.37    1.72
 43 25    66.000000   293.000000    6.70    1.55  -18.68    1.53    4.50    1.82
 43 26    67.000000   293.000000    6.77    1.51  -19.00    1.51    4.82    1.78
 43 27    68.000000   293.000000    6.77    1.60  -19.50    1.59    5.35    1.87
 43 28    69.000000   293.000000    6.69    1.86  -20.17    1.85    6.04    2.18
 43 29    70.000000   293.000000    6.54    2.10  -20.91    2.10    6.80    2.47
 43 30    71.000000   293.000000    6.37    2.21  -21.64    2.21    7.55    2.60
 43 31    72.000000   293.000000    6.20    2.18  -22.28    2.18    8.19    2.56
 43 32    73.000000   293.000000    6.06    2.00  -22.76    2.00    8.66    2.34
 43 33    74.000000   293.000000    5.95    1.68  -23.02    1.68    8.88    1.97
 43 34    75.000000   293.000000    5.89    1.23  -23.01    1.23    8.80    1.45
 43 35    76.000000   293.000000    5.84    0.71  -22.68    0.71    8.46    0.84
 43 36    77.000000   293.000000    5.88    0.53  -21.93    0.53    8.19    0.65
 43 37    78.000000   293.000000    5.93    1.00  -20.64    0.95    8.27    1.19
 44  1    42.000000   294.500000    7.81    3.29  -15.01    3.20   -0.36    3.79
 44  2    43.000000   294.500000    7.88    2.03  -14.89    1.88   -0.25    2.31
 44  3    44.000000   294.500000    8.02    1.04  -14.84    0.82   -0.13    1.14
 44  4    45.000000   294.500000    7.92    0.81  -15.32    0.73    0.02    0.97
 44  5    46.000000   294.500000    7.40    0.71  -15.17    0.59    0.69    0.81
 44  6    47.000000   294.500000    7.78    0.71  -15.38    0.63    0.54    0.83
 44  7    48.000000   294.500000    7.55    0.48  -16.38    0.44    0.52    0.59
 44  8    49.000000   294.500000    7.00    1.00  -16.16    0.96    2.20    1.17
 44  9    50.000000   294.500000    5.90    1.00  -15.64    0.99    3.99    1.19
 44 10    51.000000   294.500000    6.12    1.36  -15.93    1.33    6.03    1.59
 44 11    52.000000   294.500000    6.77    1.76  -16.34    1.72    7.90    2.05
 44 12    53.000000   294.500000    7.40    1.84  -16.63    1.82    9.25    2.15
 44 13    54.000000   294.500000    7.98    1.56  -16.83    1.56    9.98    1.83
 44 14    55.000000   294.500000    8.46    1.28  -16.98    1.28    9.97    1.50
 44 15    56.000000   294.500000    8.80    1.53  -17.08    1.52    9.20    1.79
 44 16    57.000000   294.500000    8.98    1.69  -17.18    1.66    8.12    1.98
 44 17    58.000000   294.500000    8.97    1.80  -17.27    1.74    7.04    2.11
 44 18    59.000000   294.500000    8.82    2.05  -17.37    1.99    6.07    2.41
 44 19    60.000000   294.500000    8.56    2.32  -17.47    2.28    5.25    2.73
 44 20    61.000000   294.500000    8.23    2.43  -17.57    2.40    4.58    2.85
 44 21    62.000000   294.500000    7.90    2.31  -17.69    2.29    4.10    2.72
 44 22    63.000000   294.500000    7.64    2.05  -17.82    2.02    3.79    2.42
 44 23    64.000000   294.500000    7.48    1.82  -17.94    1.78    3.65    2.15
 44 24    65.000000   294.500000    7.48    1.67  -18.07    1.65    3.66    1.97
 44 25    66.000000   294.500000    7.55    1.45  -18.25    1.44    3.85    1.70
 44 26    67.000000   294.500000    7.62    1.09  -18.57    1.09    4.24    1.28
 44 27    68.000000   294.500000    7.61    1.11  -19.09    1.11    4.91    1.31
 44 28    69.000000   294.500000    7.49    1.59  -19.81    1.59    5.81    1.87
 44 29    70.000000   294.500000    7.31    1.96  -20.60    1.96    6.85    2.30
 44 30    71.000000   294.500000    7.11    2.13  -21.37    2.13    7.91    2.49
 44 31    72.000000   294.500000    6.92    2.12  -22.05    2.12    8.92    2.48
 44 32    73.000000   294.500000    6.77    1.95  -22.55    1.96    9.76    2.29
 44 33    74.000000   294.500000    6.69    1.66  -22.81    1.66   10.36    1.95
 44 34    75.000000   294.500000    6.67    1.26  -22.78    1.25   10.66    1.48
 44 35    76.000000   294.500000    6.69    0.82  -22.42    0.82   10.65    0.97
 44 36    77.000000   294.500000    6.74    0.61  -21.70    0.60   10.42    0.75
 44 37    78.000000   294.500000    6.75    1.02  -20.44    0.97   10.40    1.22
 45  1    42.000000   296.000000    8.34    3.52  -15.06    3.48   -0.89    4.08
 45  2    43.000000   296.000000    8.32    2.30  -15.03    2.23   -0.77    2.65
 45  3    44.000000   296.000000    8.16    0.96  -15.29    0.84   -0.36    1.08
 45  4    45.000000   296.000000    8.63    0.72  -15.16    0.67   -0.79    0.83
 45  5    46.000000   296.000000    8.43    0.72  -15.87    0.67    0.18    0.85
 45  6    47.000000   296.000000    8.58    0.74  -16.39    0.61   -0.33    0.84
 45  7    48.000000   296.000000    8.43    1.04  -15.80    0.87    0.77    1.18
 45  8    49.000000   296.000000    8.02    1.18  -16.01    1.06    2.10    1.35
 45  9    50.000000   296.000000    7.84    0.66  -16.51    0.64    3.60    0.78
 45 10    51.000000   296.000000    7.66    1.25  -16.43    1.20    5.25    1.45
 45 11    52.000000   296.000000    7.78    1.78  -16.44    1.76    6.80    2.08
 45 12    53.000000   296.000000    8.18    1.90  -16.52    1.87    7.92    2.21
 45 13    54.000000   296.000000    8.65    1.80  -16.60    1.79    8.41    2.10
 45 14    55.000000   296.000000    9.09    1.65  -16.68    1.65    8.21    1.93
 45 15    56.000000   296.000000    9.43    1.53  -16.75    1.53    7.48    1.79
 45 16    57.000000   296.000000    9.60    1.56  -16.83    1.55    6.56    1.83
 45 17    58.000000   296.000000    9.59    1.86  -16.91    1.83    5.68    2.18
 45 18    59.000000   296.000000    9.46    2.25  -17.00    2.22    4.89    2.63
 45 19    60.000000   296.000000    9.23    2.56  -17.09    2.54    4.22    3.00
 45 20    61.000000   296.000000    8.95    2.71  -17.19    2.69    3.66    3.17
 45 21    62.000000   296.000000    8.69    2.68  -17.29    2.66    3.25    3.14
 45 22    63.000000   296.000000    8.48    2.51  -17.40    2.50    2.99    2.95
 45 23    64.000000   296.000000    8.36    2.28  -17.52    2.26    2.89    2.68
 45 24    65.000000   296.000000    8.35    1.99  -17.65    1.98    2.96    2.33
 45 25    66.000000   296.000000    8.40    1.55  -17.85    1.55    3.22    1.81
 45 26    67.000000   296.000000    8.46    0.78  -18.15    0.79    3.70    0.92
 45 27    68.000000   296.000000    8.42    0.63  -18.69    0.62    4.50    0.76
 45 28    69.000000   296.000000    8.27    1.43  -19.47    1.43    5.63    1.68
 45 29    70.000000   296.000000    8.05    1.85  -20.30    1.85    6.93    2.17
 45 30    71.000000   296.000000    7.81    2.04  -21.11    2.04    8.32    2.39
 45 31    72.000000   296.000000    7.59    2.04  -21.81    2.04    9.69    2.39
 45 32    73.000000   296.000000    7.43    1.89  -22.33    1.89   10.93    2.22
 45 33    74.000000   296.000000    7.37    1.62  -22.58    1.62   11.94    1.91
 45 34    75.000000   296.000000    7.40    1.25  -22.52    1.25   12.63    1.48
 45 35    76.000000   296.000000    7.49    0.84  -22.12    0.84   12.99    1.01
 45 36    77.000000   296.000000    7.53    0.73  -21.39    0.72   12.84    0.91
 45 37    78.000000   296.000000    7.52    1.10  -20.18    1.05   12.69    1.33
 46  1    42.000000   297.500000    8.91    3.97  -15.18    3.98   -1.66    4.61
 46  2    43.000000   297.500000    8.93    2.83  -15.12    2.80   -1.64    3.28
 46  3    44.000000   297.500000    9.10    1.75  -15.15    1.72   -1.81    2.04
 46  4    45.000000   297.500000    9.25    0.83  -15.43    0.73   -1.35    0.94
 46  5    46.000000   297.500000    9.77    0.78  -15.97    0.66   -0.60    0.87
 46  6    47.000000   297.500000    9.56    1.05  -15.93    0.93   -0.69    1.19
 46  7    48.000000   297.500000    9.07    1.28  -15.89    1.15    0.24    1.46
 46  8    49.000000   297.500000    9.01    1.49  -16.25    1.44    1.65    1.73
 46  9    50.000000   297.500000    8.94    1.25  -16.81    1.23    3.15    1.47
 46 10    51.000000   297.500000    8.86    1.48  -16.77    1.47    4.56    1.74
 46 11    52.000000   297.500000    8.85    1.71  -16.56    1.68    5.82    2.00
 46 12    53.000000   297.500000    9.02    1.68  -16.44    1.63    6.69    1.96
 46 13    54.000000   297.500000    9.36    1.68  -16.40    1.64    6.94    1.96
 46 14    55.000000   297.500000    9.74    1.60  -16.41    1.59    6.58    1.87
 46 15    56.000000   297.500000   10.06    1.13  -16.44    1.14    5.78    1.32
 46 16    57.000000   297.500000   10.23    1.03  -16.49    1.02    4.97    1.20
 46 17    58.000000   297.500000   10.20    1.79  -16.57    1.78    4.33    2.09
 46 18    59.000000   297.500000   10.08    2.40  -16.64    2.39    3.73    2.81
 46 19    60.000000   297.500000    9.88    2.81  -16.73    2.80    3.20    3.28
 46 20    61.000000   297.500000    9.66    3.02  -16.81    3.02    2.74    3.53
 46 21    62.000000   297.500000    9.45    3.05  -16.90    3.05    2.41    3.57
 46 22    63.000000   297.500000    9.29    2.93  -17.00    2.93    2.21    3.44
 46 23    64.000000   297.500000    9.19    2.70  -17.12    2.70    2.16    3.16
 46 24    65.000000   297.500000    9.18    2.35  -17.28    2.36    2.29    2.76
 46 25    66.000000   297.500000    9.22    1.86  -17.50    1.87    2.63    2.18
 46 26    67.000000   297.500000    9.24    1.27  -17.85    1.27    3.24    1.49
 46 27    68.000000   297.500000    9.18    1.07  -18.41    1.06    4.18    1.26
 46 28    69.000000   297.500000    9.01    1.46  -19.18    1.46    5.47    1.71
 46 29    70.000000   297.500000    8.75    1.80  -20.02    1.80    7.02    2.10
 46 30    71.000000   297.500000    8.47    1.95  -20.86    1.95    8.73    2.28
 46 31    72.000000   297.500000    8.20    1.94  -21.58    1.95   10.48    2.28
 46 32    73.000000   297.500000    8.02    1.81  -22.11    1.81   12.11    2.12
